,k,date,value,var,type
2721,Regency - Tanglewood - Marquee - Wildwood,2026-10-01,1069.944577581447,r,lower
2722,Regency - Tanglewood - Marquee - Wildwood,2027-01-01,1082.7040214447638,r,lower
2723,Regency - Tanglewood - Marquee - Wildwood,2027-04-01,1093.9569794638762,r,lower
2724,Regency - Tanglewood - Marquee - Wildwood,2027-07-01,1102.1749976790059,r,lower
2725,Regency - Tanglewood - Marquee - Wildwood,2027-10-01,1111.467677601881,r,lower
2726,Regency - Tanglewood - Marquee - Wildwood,2028-01-01,1117.9175384543923,r,lower
2727,Regency - Tanglewood - Marquee - Wildwood,2028-04-01,1125.667775003267,r,lower
2728,Regency - Tanglewood - Marquee - Wildwood,2028-07-01,1136.00886689099,r,lower
2729,Regency - Tanglewood - Marquee - Wildwood,2028-10-01,1143.0619907064488,r,lower
2730,Sutton Place,2023-10-01,842.8843412202657,r,lower
2731,Sutton Place,2024-01-01,840.2419362807835,r,lower
2732,Sutton Place,2024-04-01,840.4012545291921,r,lower
2733,Sutton Place,2024-07-01,839.0680594452498,r,lower
2734,Sutton Place,2024-10-01,839.0556435519752,r,lower
2735,Sutton Place,2025-01-01,840.6371662250672,r,lower
2736,Sutton Place,2025-04-01,843.0618200310755,r,lower
2737,Sutton Place,2025-07-01,845.313657677013,r,lower
2738,Sutton Place,2025-10-01,847.9262157005979,r,lower
2739,Sutton Place,2026-01-01,850.932680444071,r,lower
2740,Sutton Place,2026-04-01,854.153618242107,r,lower
2741,Sutton Place,2026-07-01,857.3617132484555,r,lower
2742,Sutton Place,2026-10-01,860.6650294763972,r,lower
2743,Sutton Place,2027-01-01,864.0679549750538,r,lower
2744,Sutton Place,2027-04-01,867.5303061576243,r,lower
2745,Sutton Place,2027-07-01,871.0024664510664,r,lower
2746,Sutton Place,2027-10-01,874.5070475170234,r,lower
2747,Sutton Place,2028-01-01,878.0447465609487,r,lower
2748,Sutton Place,2028-04-01,881.6068286657429,r,lower
2749,Sutton Place,2028-07-01,885.1826167490237,r,lower
2750,Sutton Place,2028-10-01,888.7769456224739,r,lower
2751,Turks (Approx) - Miami S. Beach 5 stars,2023-10-01,5015.261253065663,r,lower
2752,Turks (Approx) - Miami S. Beach 5 stars,2024-01-01,5019.089383264885,r,lower
2753,Turks (Approx) - Miami S. Beach 5 stars,2024-04-01,4992.840435202988,r,lower
2754,Turks (Approx) - Miami S. Beach 5 stars,2024-07-01,4984.963354602004,r,lower
2755,Turks (Approx) - Miami S. Beach 5 stars,2024-10-01,5038.399965325942,r,lower
2756,Turks (Approx) - Miami S. Beach 5 stars,2025-01-01,5060.970010127154,r,lower
2757,Turks (Approx) - Miami S. Beach 5 stars,2025-04-01,5078.45066755756,r,lower
2758,Turks (Approx) - Miami S. Beach 5 stars,2025-07-01,5099.16566331244,r,lower
2759,Turks (Approx) - Miami S. Beach 5 stars,2025-10-01,5130.695865543589,r,lower
2760,Turks (Approx) - Miami S. Beach 5 stars,2026-01-01,5156.976551810466,r,lower
2761,Turks (Approx) - Miami S. Beach 5 stars,2026-04-01,5182.486764104156,r,lower
2762,Turks (Approx) - Miami S. Beach 5 stars,2026-07-01,5208.677450102384,r,lower
2763,Turks (Approx) - Miami S. Beach 5 stars,2026-10-01,5236.876261823512,r,lower
2764,Turks (Approx) - Miami S. Beach 5 stars,2027-01-01,5264.277764815658,r,lower
2765,Turks (Approx) - Miami S. Beach 5 stars,2027-04-01,5291.664534534757,r,lower
2766,Turks (Approx) - Miami S. Beach 5 stars,2027-07-01,5319.290632097686,r,lower
2767,Turks (Approx) - Miami S. Beach 5 stars,2027-10-01,5347.3887702151915,r,lower
2768,Turks (Approx) - Miami S. Beach 5 stars,2028-01-01,5375.469364020896,r,lower
2769,Turks (Approx) - Miami S. Beach 5 stars,2028-04-01,5403.669788198645,r,lower
2770,Turks (Approx) - Miami S. Beach 5 stars,2028-07-01,5432.035080378868,r,lower
2771,Turks (Approx) - Miami S. Beach 5 stars,2028-10-01,5460.6065566741,r,lower
2772,el retiro Farm,2023-10-01,8.704751940365789,r,lower
2773,el retiro Farm,2024-01-01,8.304995835573028,r,lower
2774,el retiro Farm,2024-04-01,8.295786189904044,r,lower
2775,el retiro Farm,2024-07-01,8.322686111415782,r,lower
2776,el retiro Farm,2024-10-01,8.270281706577308,r,lower
2777,el retiro Farm,2025-01-01,8.186569307310311,r,lower
2778,el retiro Farm,2025-04-01,8.223747955784782,r,lower
2779,el retiro Farm,2025-07-01,8.224034242529262,r,lower
2780,el retiro Farm,2025-10-01,8.182533668798275,r,lower
2781,el retiro Farm,2026-01-01,8.130822124729846,r,lower
2782,el retiro Farm,2026-04-01,8.176148166358733,r,lower
2783,el retiro Farm,2026-07-01,8.122233965150604,r,lower
2784,el retiro Farm,2026-10-01,8.171033897125996,r,lower
2785,el retiro Farm,2027-01-01,8.11191171329226,r,lower
2786,el retiro Farm,2027-04-01,8.140010472223382,r,lower
2787,el retiro Farm,2027-07-01,8.14273556870057,r,lower
2788,el retiro Farm,2027-10-01,8.159056776363972,r,lower
2789,el retiro Farm,2028-01-01,8.131459154564428,r,lower
2790,el retiro Farm,2028-04-01,8.2050960173891,r,lower
2791,el retiro Farm,2028-07-01,8.232935256364758,r,lower
2792,el retiro Farm,2028-10-01,8.212048610849973,r,lower
2793,la moraleja Property,2023-10-01,16.89546195711053,r,lower
2794,la moraleja Property,2024-01-01,16.357876794912915,r,lower
2795,la moraleja Property,2024-04-01,15.974981685760733,r,lower
2796,la moraleja Property,2024-07-01,15.724968443082384,r,lower
2797,la moraleja Property,2024-10-01,15.435210923176465,r,lower
2798,la moraleja Property,2025-01-01,15.317317104144443,r,lower
2799,la moraleja Property,2025-04-01,15.151967538375711,r,lower
2800,la moraleja Property,2025-07-01,14.978489502386251,r,lower
2801,la moraleja Property,2025-10-01,14.85244458917585,r,lower
2802,la moraleja Property,2026-01-01,14.773670429262625,r,lower
2803,la moraleja Property,2026-04-01,14.71031263929664,r,lower
2804,la moraleja Property,2026-07-01,14.615458146673069,r,lower
2805,la moraleja Property,2026-10-01,14.495266243663927,r,lower
2806,la moraleja Property,2027-01-01,14.359241504227564,r,lower
2807,la moraleja Property,2027-04-01,14.295048000663085,r,lower
2808,la moraleja Property,2027-07-01,14.114958667718762,r,lower
2809,la moraleja Property,2027-10-01,13.953467217430033,r,lower
2810,la moraleja Property,2028-01-01,13.905858080541108,r,lower
2811,la moraleja Property,2028-04-01,13.872041296708845,r,lower
2812,la moraleja Property,2028-07-01,13.728605737192566,r,lower
2813,la moraleja Property,2028-10-01,13.679581521054331,r,lower
2814,la volcana Apartments,2023-10-01,12.620470085466666,r,lower
2815,la volcana Apartments,2024-01-01,11.942482525984088,r,lower
2816,la volcana Apartments,2024-04-01,11.930059765042339,r,lower
2817,la volcana Apartments,2024-07-01,12.003840396622424,r,lower
2818,la volcana Apartments,2024-10-01,11.89371510734479,r,lower
2819,la volcana Apartments,2025-01-01,11.755294658340283,r,lower
2820,la volcana Apartments,2025-04-01,11.788280003722907,r,lower
2821,la volcana Apartments,2025-07-01,11.742563745181899,r,lower
2822,la volcana Apartments,2025-10-01,11.717889399893851,r,lower
2823,la volcana Apartments,2026-01-01,11.647711973881764,r,lower
2824,la volcana Apartments,2026-04-01,11.596422098529525,r,lower
2825,la volcana Apartments,2026-07-01,11.590361761511263,r,lower
2826,la volcana Apartments,2026-10-01,11.5692641869312,r,lower
2827,la volcana Apartments,2027-01-01,11.549613435601868,r,lower
2828,la volcana Apartments,2027-04-01,11.489050712252228,r,lower
2829,la volcana Apartments,2027-07-01,11.52578816186452,r,lower
2830,la volcana Apartments,2027-10-01,11.513503971021777,r,lower
2831,la volcana Apartments,2028-01-01,11.518000399428336,r,lower
2832,la volcana Apartments,2028-04-01,11.510164536610455,r,lower
2833,la volcana Apartments,2028-07-01,11.553836464250065,r,lower
2834,la volcana Apartments,2028-10-01,11.545285158302534,r,lower
2835,lagasca Property,2023-10-01,22.893082950359236,r,lower
2836,lagasca Property,2024-01-01,23.786703759726418,r,lower
2837,lagasca Property,2024-04-01,24.227387929136075,r,lower
2838,lagasca Property,2024-07-01,24.43654828085976,r,lower
2839,lagasca Property,2024-10-01,24.70661492655981,r,lower
2840,lagasca Property,2025-01-01,24.963134071047318,r,lower
2841,lagasca Property,2025-04-01,25.06114807119466,r,lower
2842,lagasca Property,2025-07-01,25.209929243587325,r,lower
2843,lagasca Property,2025-10-01,25.32486472916385,r,lower
2844,lagasca Property,2026-01-01,25.49855676556832,r,lower
2845,lagasca Property,2026-04-01,25.594543957059827,r,lower
2846,lagasca Property,2026-07-01,25.72482285779788,r,lower
2847,lagasca Property,2026-10-01,25.82773319154442,r,lower
2848,lagasca Property,2027-01-01,25.96716365027586,r,lower
2849,lagasca Property,2027-04-01,26.125860648623092,r,lower
2850,lagasca Property,2027-07-01,26.203517804586824,r,lower
2851,lagasca Property,2027-10-01,26.271002030116335,r,lower
2852,lagasca Property,2028-01-01,26.37411821558922,r,lower
2853,lagasca Property,2028-04-01,26.475652891986957,r,lower
2854,lagasca Property,2028-07-01,26.6081653634814,r,lower
2855,lagasca Property,2028-10-01,26.674878685652452,r,lower
2856,Patricia Manor Place,2023-10-01,882.841639085221,r,upper
2857,Patricia Manor Place,2024-01-01,884.3281278815303,r,upper
2858,Patricia Manor Place,2024-04-01,889.980575237335,r,upper
2859,Patricia Manor Place,2024-07-01,895.774986542104,r,upper
2860,Patricia Manor Place,2024-10-01,905.8567597914695,r,upper
2861,Patricia Manor Place,2025-01-01,915.6929884317442,r,upper
2862,Patricia Manor Place,2025-04-01,925.3763347713633,r,upper
2863,Patricia Manor Place,2025-07-01,935.2298155627146,r,upper
2864,Patricia Manor Place,2025-10-01,944.7710109260513,r,upper
2865,Patricia Manor Place,2026-01-01,954.4642179236475,r,upper
2866,Patricia Manor Place,2026-04-01,964.2920340377907,r,upper
2867,Patricia Manor Place,2026-07-01,974.2173041756711,r,upper
2868,Patricia Manor Place,2026-10-01,984.2906904138747,r,upper
2869,Patricia Manor Place,2027-01-01,994.4631640112976,r,upper
2870,Patricia Manor Place,2027-04-01,1004.7373713233452,r,upper
2871,Patricia Manor Place,2027-07-01,1015.1182812110271,r,upper
2872,Patricia Manor Place,2027-10-01,1025.6016313861955,r,upper
2873,Patricia Manor Place,2028-01-01,1036.1938184817639,r,upper
2874,Patricia Manor Place,2028-04-01,1046.8957761997444,r,upper
2875,Patricia Manor Place,2028-07-01,1057.7082133788797,r,upper
2876,Patricia Manor Place,2028-10-01,1068.6328378156454,r,upper
2877,Regency - Tanglewood - Marquee - Wildwood,2023-10-01,910.265499831922,r,upper
2878,Regency - Tanglewood - Marquee - Wildwood,2024-01-01,926.8468812288553,r,upper
2879,Regency - Tanglewood - Marquee - Wildwood,2024-04-01,946.7950732179224,r,upper
2880,Regency - Tanglewood - Marquee - Wildwood,2024-07-01,963.41091024237,r,upper
2881,Regency - Tanglewood - Marquee - Wildwood,2024-10-01,971.6795199772907,r,upper
2882,Regency - Tanglewood - Marquee - Wildwood,2025-01-01,980.2591273702747,r,upper
2883,Regency - Tanglewood - Marquee - Wildwood,2025-04-01,987.4810027010221,r,upper
2884,Regency - Tanglewood - Marquee - Wildwood,2025-07-01,994.9771487918778,r,upper
2885,Regency - Tanglewood - Marquee - Wildwood,2025-10-01,1000.2732359372358,r,upper
2886,Regency - Tanglewood - Marquee - Wildwood,2026-01-01,1003.5083187280943,r,upper
2887,Regency - Tanglewood - Marquee - Wildwood,2026-04-01,1009.6043188384513,r,upper
2888,Regency - Tanglewood - Marquee - Wildwood,2026-07-01,1011.4012956001001,r,upper
2889,Regency - Tanglewood - Marquee - Wildwood,2026-10-01,1013.2165353544145,r,upper
2890,Regency - Tanglewood - Marquee - Wildwood,2027-01-01,1018.8342536885154,r,upper
2891,Regency - Tanglewood - Marquee - Wildwood,2027-04-01,1022.9197637515097,r,upper
2892,Regency - Tanglewood - Marquee - Wildwood,2027-07-01,1027.3524529719998,r,upper
2893,Regency - Tanglewood - Marquee - Wildwood,2027-10-01,1030.4374676197608,r,upper
2894,Regency - Tanglewood - Marquee - Wildwood,2028-01-01,1032.4331637808937,r,upper
2895,Regency - Tanglewood - Marquee - Wildwood,2028-04-01,1037.2839469323446,r,upper
2896,Regency - Tanglewood - Marquee - Wildwood,2028-07-01,1040.7788115210894,r,upper
2897,Regency - Tanglewood - Marquee - Wildwood,2028-10-01,1041.692043100991,r,upper
2898,Sutton Place,2023-10-01,842.8843412202657,r,upper
2899,Sutton Place,2024-01-01,842.0067594249348,r,upper
2900,Sutton Place,2024-04-01,844.1849935379864,r,upper
2901,Sutton Place,2024-07-01,844.9429158123223,r,upper
2902,Sutton Place,2024-10-01,847.0517184280066,r,upper
2903,Sutton Place,2025-01-01,850.8437083085867,r,upper
2904,Sutton Place,2025-04-01,855.5240769767489,r,upper
2905,Sutton Place,2025-07-01,860.054266249962,r,upper
2906,Sutton Place,2025-10-01,864.9713762366404,r,upper
2907,Sutton Place,2026-01-01,870.3141518366822,r,upper
2908,Sutton Place,2026-04-01,875.8996234154322,r,upper
2909,Sutton Place,2026-07-01,881.4956569588379,r,upper
2910,Sutton Place,2026-10-01,887.2130775500333,r,upper
2911,Sutton Place,2027-01-01,893.0573453352406,r,upper
2912,Sutton Place,2027-04-01,898.9876871790731,r,upper
2913,Sutton Place,2027-07-01,904.953217154131,r,upper
2914,Sutton Place,2027-10-01,910.9775855804277,r,upper
2915,Sutton Place,2028-01-01,917.0618784947728,r,upper
2916,Sutton Place,2028-04-01,923.1973299200608,r,upper
2917,Sutton Place,2028-07-01,929.3730505850582,r,upper
2918,Sutton Place,2028-10-01,935.5943229667697,r,upper
2919,Turks (Approx) - Miami S. Beach 5 stars,2023-10-01,5015.261253065663,r,upper
2920,Turks (Approx) - Miami S. Beach 5 stars,2024-01-01,5051.509179065423,r,upper
2921,Turks (Approx) - Miami S. Beach 5 stars,2024-04-01,5057.744791901081,r,upper
2922,Turks (Approx) - Miami S. Beach 5 stars,2024-07-01,5082.45973241742,r,upper
2923,Turks (Approx) - Miami S. Beach 5 stars,2024-10-01,5169.795643493717,r,upper
2924,Turks (Approx) - Miami S. Beach 5 stars,2025-01-01,5226.858831827103,r,upper
2925,Turks (Approx) - Miami S. Beach 5 stars,2025-04-01,5279.191245837566,r,upper
2926,Turks (Approx) - Miami S. Beach 5 stars,2025-07-01,5335.347042951382,r,upper
2927,Turks (Approx) - Miami S. Beach 5 stars,2025-10-01,5403.327911657552,r,upper
2928,Turks (Approx) - Miami S. Beach 5 stars,2026-01-01,5466.455939553886,r,upper
2929,Turks (Approx) - Miami S. Beach 5 stars,2026-04-01,5529.36209708522,r,upper
2930,Turks (Approx) - Miami S. Beach 5 stars,2026-07-01,5593.583538410188,r,upper
2931,Turks (Approx) - Miami S. Beach 5 stars,2026-10-01,5660.565267133721,r,upper
2932,Turks (Approx) - Miami S. Beach 5 stars,2027-01-01,5727.322708358807,r,upper
2933,Turks (Approx) - Miami S. Beach 5 stars,2027-04-01,5794.695431798019,r,upper
2934,Turks (Approx) - Miami S. Beach 5 stars,2027-07-01,5862.966745051063,r,upper
2935,Turks (Approx) - Miami S. Beach 5 stars,2027-10-01,5932.403728620261,r,upper
2936,Turks (Approx) - Miami S. Beach 5 stars,2028-01-01,6002.478965881893,r,upper
2937,Turks (Approx) - Miami S. Beach 5 stars,2028-04-01,6073.351100613376,r,upper
2938,Turks (Approx) - Miami S. Beach 5 stars,2028-07-01,6145.079055212105,r,upper
2939,Turks (Approx) - Miami S. Beach 5 stars,2028-10-01,6217.7189438527685,r,upper
2940,el retiro Farm,2023-10-01,8.704751940365789,r,upper
2941,el retiro Farm,2024-01-01,9.320843047045457,r,upper
2942,el retiro Farm,2024-04-01,9.924564537035375,r,upper
2943,el retiro Farm,2024-07-01,10.389540769229903,r,upper
2944,el retiro Farm,2024-10-01,10.675017148037366,r,upper
2945,el retiro Farm,2025-01-01,10.948929997395316,r,upper
2946,el retiro Farm,2025-04-01,11.240498279872048,r,upper
2947,el retiro Farm,2025-07-01,11.568928804971748,r,upper
2948,el retiro Farm,2025-10-01,11.772014220758509,r,upper
2949,el retiro Farm,2026-01-01,12.108545286325873,r,upper
2950,el retiro Farm,2026-04-01,12.359262473988924,r,upper
2951,el retiro Farm,2026-07-01,12.663534149845631,r,upper
2952,el retiro Farm,2026-10-01,12.908359875805472,r,upper
2953,el retiro Farm,2027-01-01,13.234400308848091,r,upper
2954,el retiro Farm,2027-04-01,13.40563953036894,r,upper
2955,el retiro Farm,2027-07-01,13.776647029986796,r,upper
2956,el retiro Farm,2027-10-01,14.046484721853956,r,upper
2957,el retiro Farm,2028-01-01,14.3409709108977,r,upper
2958,el retiro Farm,2028-04-01,14.628814400489988,r,upper
2959,el retiro Farm,2028-07-01,14.93491404085985,r,upper
2960,el retiro Farm,2028-10-01,15.213330858603102,r,upper
2961,la moraleja Property,2023-10-01,16.89546195711053,r,upper
2962,la moraleja Property,2024-01-01,17.29869886864969,r,upper
2963,la moraleja Property,2024-04-01,17.390246661338495,r,upper
2964,la moraleja Property,2024-07-01,17.498512316894434,r,upper
2965,la moraleja Property,2024-10-01,17.54291902071471,r,upper
2966,la moraleja Property,2025-01-01,17.60860431170771,r,upper
2967,la moraleja Property,2025-04-01,17.699748425202333,r,upper
2968,la moraleja Property,2025-07-01,17.777065745657616,r,upper
2969,la moraleja Property,2025-10-01,17.87032811732935,r,upper
2970,la moraleja Property,2026-01-01,17.974071412959344,r,upper
2971,la moraleja Property,2026-04-01,18.01361986266928,r,upper
2972,la moraleja Property,2026-07-01,18.030380561821026,r,upper
2973,la moraleja Property,2026-10-01,18.030705273760002,r,upper
2974,la moraleja Property,2027-01-01,18.119046556991325,r,upper
2975,la moraleja Property,2027-04-01,18.144342274135763,r,upper
2976,la moraleja Property,2027-07-01,18.148782058284688,r,upper
2977,la moraleja Property,2027-10-01,18.205873955604556,r,upper
2978,la moraleja Property,2028-01-01,18.231968712509577,r,upper
2979,la moraleja Property,2028-04-01,18.241750487286556,r,upper
2980,la moraleja Property,2028-07-01,18.298681576618968,r,upper
